State ID,State,Year,Subsector ID,Subsector,Investment
9,Ciudad de México,2001,115,Services Related to Agricultural and Forestry Activities,0.00571299996227026
9,Ciudad de México,2001,211,Oil and Gas,10.5451021194458
9,Ciudad de México,2001,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",2.188359022140503
9,Ciudad de México,2001,213,Services Related to Mining,-0.814998984336853
9,Ciudad de México,2001,221,"Generation, Transmission and Distribution of Electric Energy",2.8871729373931885
9,Ciudad de México,2001,222,Water and Gas Supply Pipeline to the Consumer,56.03169250488281
9,Ciudad de México,2001,236,Edification,0.5652160048484802
9,Ciudad de México,2001,237,Construction of Civil Engineering Works,-6.960611820220947
9,Ciudad de México,2001,238,Specialized Construction Work,13.128416061401367
9,Ciudad de México,2001,311,Food Industry,-1.5996700525283813
9,Ciudad de México,2001,312,Beverage Industry and the Snuff,263.48626708984375
9,Ciudad de México,2001,313,Textile Manufacturing Inputs and Finishing of Textiles,0.428956001996994
9,Ciudad de México,2001,314,"Manufacture of Textiles, except Apparel",17.48862075805664
9,Ciudad de México,2001,315,Manufacture of Clothing,3.2902090549468994
9,Ciudad de México,2001,316,"Tanning and Leather Finishing and Leather and Manufacture of Leather Products, Leather and Substitute Materials",0.44409799575805664
9,Ciudad de México,2001,321,Wood Industry,0.18804700672626495
9,Ciudad de México,2001,322,Paper Industry,-28.45846939086914
9,Ciudad de México,2001,323,Printing and Related Industries,7.11479377746582
9,Ciudad de México,2001,324,Manufacture of Products of Petroleum and Coal,0.41949400305747986
9,Ciudad de México,2001,325,Chemical Industry,75.2136001586914
9,Ciudad de México,2001,326,Industry Plastic and Rubber,26.17148780822754
9,Ciudad de México,2001,327,Product Manufacturing Nonmetallic Minerals,7.527141094207764
9,Ciudad de México,2001,331,Basic Metal Industries,5.074578762054443
9,Ciudad de México,2001,332,Fabricated Metal Products,15.524141311645508
9,Ciudad de México,2001,333,Manufacture of Machinery and Equipment,47.37995529174805
9,Ciudad de México,2001,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",-325.6278381347656
9,Ciudad de México,2001,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",-18.10789680480957
9,Ciudad de México,2001,336,Manufacture of Transport Equipment,63.51057815551758
9,Ciudad de México,2001,337,"Manufacture of Furniture, Mattresses and Blinds",12.58246898651123
9,Ciudad de México,2001,339,Other Manufacturing,59.9181022644043
9,Ciudad de México,2001,431,"Trade to the Wholesale Grocery, Food, Drinks, Ice and Snuff",35.364646911621094
9,Ciudad de México,2001,432,The Wholesale Trade of Textile Products and Footwear,16.417503356933594
9,Ciudad de México,2001,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",103.46258544921875
9,Ciudad de México,2001,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",159.56382751464844
9,Ciudad de México,2001,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",84.41708374023438
9,Ciudad de México,2001,436,"The Wholesale Trade of Trucks and New Parts and Spare Parts for Cars, Vans and Trucks",7.912254810333252
9,Ciudad de México,2001,437,Intermediary to the Wholesale Trade,1.4925990104675293
9,Ciudad de México,2001,462,The Retail Trade in Supermarkets and Department Stores,360.67340087890625
9,Ciudad de México,2001,465,"The Retail Trade of Stationery, for Recreation and other Personal Items",0.8227620124816895
9,Ciudad de México,2001,466,"The Retail Trade of Household Goods, Computers, Items for Interior Decoration and Used Items",-5.953399181365967
9,Ciudad de México,2001,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",100.8186264038086
9,Ciudad de México,2001,488,Services Related to Transportation,12.052247047424316
9,Ciudad de México,2001,492,Courier and Parcel Services,-9.930506706237793
9,Ciudad de México,2001,511,"Publishing of Newspapers, Magazines, Books, Software and other Materials, and Integrated Editing these Publications Printing",4.149473190307617
9,Ciudad de México,2001,512,"Film Industry and Video, and Sound Industry",-0.8726500272750854
9,Ciudad de México,2001,515,Radio and Television,108.89984893798828
9,Ciudad de México,2001,517,Telecommunications,1023.0535888671875
9,Ciudad de México,2001,519,Other Information Services,48.35733413696289
9,Ciudad de México,2001,522,Intermediary Institutions Credit and Financial Off-Exchange,7190.9033203125
9,Ciudad de México,2001,523,"Trading Activities, Exchange Rate and Financial Investment",15.720048904418945
9,Ciudad de México,2001,524,"Surety Companies, Insurance and Pensions",492.0024719238281
9,Ciudad de México,2001,531,Real Estate Services,30.861215591430664
9,Ciudad de México,2001,532,Rental Services Movables,7.039428234100342
9,Ciudad de México,2001,533,"Rental Services Trademarks, Patents and Franchises",11.138927459716797
9,Ciudad de México,2001,541,"Services Professionals, Scientists and Technicals",-93.86036682128906
9,Ciudad de México,2001,561,Support Services Business,136.8616943359375
9,Ciudad de México,2001,611,Educational Services,0.6537889838218689
9,Ciudad de México,2001,621,Outpatient Medical Services and Related Services,0.12230300158262253
9,Ciudad de México,2001,721,Temporary Accommodation,35.60235595703125
9,Ciudad de México,2001,722,Preparation Services Food and Beverage,0.7979289889335632
9,Ciudad de México,2001,811,Repair and Maintenance Services,-18.452470779418945
9,Ciudad de México,2001,812,Personal Services,-1.9829050302505493
9,Ciudad de México,2002,111,Farming,0.10172100365161896
9,Ciudad de México,2002,115,Services Related to Agricultural and Forestry Activities,-0.45669400691986084
9,Ciudad de México,2002,211,Oil and Gas,36.35289001464844
9,Ciudad de México,2002,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",-3.645843029022217
9,Ciudad de México,2002,213,Services Related to Mining,-10.530633926391602
9,Ciudad de México,2002,221,"Generation, Transmission and Distribution of Electric Energy",101.98607635498047
9,Ciudad de México,2002,222,Water and Gas Supply Pipeline to the Consumer,0.7431510090827942
9,Ciudad de México,2002,236,Edification,51.547271728515625
9,Ciudad de México,2002,237,Construction of Civil Engineering Works,53.00202560424805
9,Ciudad de México,2002,238,Specialized Construction Work,23.976625442504883
9,Ciudad de México,2002,311,Food Industry,131.1879425048828
9,Ciudad de México,2002,312,Beverage Industry and the Snuff,367.3461608886719
9,Ciudad de México,2002,313,Textile Manufacturing Inputs and Finishing of Textiles,3.1952528953552246
9,Ciudad de México,2002,314,"Manufacture of Textiles, except Apparel",18.818370819091797
9,Ciudad de México,2002,315,Manufacture of Clothing,7.757522106170654
9,Ciudad de México,2002,316,"Tanning and Leather Finishing and Leather and Manufacture of Leather Products, Leather and Substitute Materials",0.24370600283145905
9,Ciudad de México,2002,322,Paper Industry,116.17049407958984
9,Ciudad de México,2002,323,Printing and Related Industries,70.44207000732422
9,Ciudad de México,2002,324,Manufacture of Products of Petroleum and Coal,1.0125160217285156
9,Ciudad de México,2002,325,Chemical Industry,871.1361083984375
9,Ciudad de México,2002,326,Industry Plastic and Rubber,8.2595853805542
9,Ciudad de México,2002,327,Product Manufacturing Nonmetallic Minerals,0.3762669861316681
9,Ciudad de México,2002,331,Basic Metal Industries,0.8441929817199707
9,Ciudad de México,2002,332,Fabricated Metal Products,-16.53464126586914
9,Ciudad de México,2002,333,Manufacture of Machinery and Equipment,23.415477752685547
9,Ciudad de México,2002,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",30.668325424194336
9,Ciudad de México,2002,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",6.125085830688477
9,Ciudad de México,2002,336,Manufacture of Transport Equipment,154.97276306152344
9,Ciudad de México,2002,337,"Manufacture of Furniture, Mattresses and Blinds",0.042507000267505646
9,Ciudad de México,2002,339,Other Manufacturing,78.81848907470703
9,Ciudad de México,2002,431,"Trade to the Wholesale Grocery, Food, Drinks, Ice and Snuff",33.14635467529297
9,Ciudad de México,2002,432,The Wholesale Trade of Textile Products and Footwear,9.909232139587402
9,Ciudad de México,2002,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",89.85298156738281
9,Ciudad de México,2002,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",133.8312530517578
9,Ciudad de México,2002,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",144.38702392578125
9,Ciudad de México,2002,436,"The Wholesale Trade of Trucks and New Parts and Spare Parts for Cars, Vans and Trucks",9.387784004211426
9,Ciudad de México,2002,437,Intermediary to the Wholesale Trade,2.353276014328003
9,Ciudad de México,2002,461,"Trade to the Retail Grocery, Food, Drinks, Ice and Snuff",4.087438106536865
9,Ciudad de México,2002,462,The Retail Trade in Supermarkets and Department Stores,148.58694458007813
9,Ciudad de México,2002,465,"The Retail Trade of Stationery, for Recreation and other Personal Items",0.3169730007648468
9,Ciudad de México,2002,466,"The Retail Trade of Household Goods, Computers, Items for Interior Decoration and Used Items",-9.7972412109375
9,Ciudad de México,2002,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",102.8617172241211
9,Ciudad de México,2002,482,Rail Transport,5.282233238220215
9,Ciudad de México,2002,488,Services Related to Transportation,8.559490203857422
9,Ciudad de México,2002,492,Courier and Parcel Services,-0.9617549777030945
9,Ciudad de México,2002,493,Storage Services,-0.02032100036740303
9,Ciudad de México,2002,511,"Publishing of Newspapers, Magazines, Books, Software and other Materials, and Integrated Editing these Publications Printing",-1.4941550493240356
9,Ciudad de México,2002,512,"Film Industry and Video, and Sound Industry",23.865816116333008
9,Ciudad de México,2002,515,Radio and Television,4.372364044189453
9,Ciudad de México,2002,517,Telecommunications,505.8185119628906
9,Ciudad de México,2002,519,Other Information Services,43.0159912109375
9,Ciudad de México,2002,522,Intermediary Institutions Credit and Financial Off-Exchange,2134.156494140625
9,Ciudad de México,2002,523,"Trading Activities, Exchange Rate and Financial Investment",31.776926040649414
9,Ciudad de México,2002,524,"Surety Companies, Insurance and Pensions",450.03326416015625
9,Ciudad de México,2002,531,Real Estate Services,71.13420867919922
9,Ciudad de México,2002,532,Rental Services Movables,6.953485012054443
9,Ciudad de México,2002,533,"Rental Services Trademarks, Patents and Franchises",8.07157039642334
9,Ciudad de México,2002,541,"Services Professionals, Scientists and Technicals",41.468162536621094
9,Ciudad de México,2002,561,Support Services Business,251.63531494140625
9,Ciudad de México,2002,611,Educational Services,-10.758543968200684
9,Ciudad de México,2002,621,Outpatient Medical Services and Related Services,0.35694101452827454
9,Ciudad de México,2002,622,Hospitals,0.20944799482822418
9,Ciudad de México,2002,711,"Artistic, Cultural and Sporting Services, and other Related Services",0.010200000368058681
9,Ciudad de México,2002,713,Entertainment Services in Recreational Facilities and other Recreational Services,10.419319152832031
9,Ciudad de México,2002,721,Temporary Accommodation,81.06320190429688
9,Ciudad de México,2002,722,Preparation Services Food and Beverage,27.808595657348633
9,Ciudad de México,2002,811,Repair and Maintenance Services,6.218006134033203
9,Ciudad de México,2002,812,Personal Services,-1.689687967300415
9,Ciudad de México,2003,111,Farming,0.03296000137925148
9,Ciudad de México,2003,115,Services Related to Agricultural and Forestry Activities,-1.057589054107666
9,Ciudad de México,2003,211,Oil and Gas,13.128408432006836
9,Ciudad de México,2003,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",16.63460350036621
9,Ciudad de México,2003,213,Services Related to Mining,14.1115140914917
9,Ciudad de México,2003,221,"Generation, Transmission and Distribution of Electric Energy",62.508026123046875
9,Ciudad de México,2003,236,Edification,31.707237243652344
9,Ciudad de México,2003,237,Construction of Civil Engineering Works,-17.36237907409668
9,Ciudad de México,2003,238,Specialized Construction Work,53.05307388305664
9,Ciudad de México,2003,311,Food Industry,402.3375549316406
9,Ciudad de México,2003,312,Beverage Industry and the Snuff,90.24808502197266
9,Ciudad de México,2003,313,Textile Manufacturing Inputs and Finishing of Textiles,3.4851388931274414
9,Ciudad de México,2003,314,"Manufacture of Textiles, except Apparel",-20.70921516418457
9,Ciudad de México,2003,315,Manufacture of Clothing,3.0135951042175293
9,Ciudad de México,2003,316,"Tanning and Leather Finishing and Leather and Manufacture of Leather Products, Leather and Substitute Materials",-0.1767600029706955
9,Ciudad de México,2003,322,Paper Industry,-13.545000076293945
9,Ciudad de México,2003,323,Printing and Related Industries,30.636199951171875
9,Ciudad de México,2003,324,Manufacture of Products of Petroleum and Coal,0.05928599834442139
9,Ciudad de México,2003,325,Chemical Industry,266.1889953613281
9,Ciudad de México,2003,326,Industry Plastic and Rubber,-18.09120750427246
9,Ciudad de México,2003,327,Product Manufacturing Nonmetallic Minerals,65.59685516357422
9,Ciudad de México,2003,331,Basic Metal Industries,9.961204528808594
9,Ciudad de México,2003,332,Fabricated Metal Products,70.2024154663086
9,Ciudad de México,2003,333,Manufacture of Machinery and Equipment,42.824302673339844
9,Ciudad de México,2003,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",254.60679626464844
9,Ciudad de México,2003,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",10.931281089782715
9,Ciudad de México,2003,336,Manufacture of Transport Equipment,-19.255172729492188
